event_id,source,latitude,longitude,event_date,date_precision,state,rainfall_6h,rainfall_24h,rainfall_72h,rainfall_7d,rainfall_available,elevation,slope,aspect,curvature,terrain_ruggedness,dem_available,landslide,missing_dem,missing_rainfall
NEG_17318,SAMPLED,25.58868490111246,94.96965568970892,2024-07-17,day,,,,,,False,1286.0,28.97309985618057,55.72885929801005,0.0146911156212836,13.625,True,0,False,True
NEG_17319,SAMPLED,26.181479062889704,91.27504869397782,2025-11-02,day,,,,,,False,47.0,1.672531498381725,236.30993247402023,0.0010493654015202,0.625,True,0,False,True
NEG_17320,SAMPLED,26.902853649525277,91.14434816876364,2025-05-31,day,,,,,,False,740.0,24.210095717218756,91.54815769897796,0.0073455578106418,11.75,True,0,False,True
NEG_17321,SAMPLED,26.956059910064404,91.55698776621828,2024-07-02,day,,,,,,False,1877.0,11.66601178448536,138.17983011986422,0.0031480962045607,6.625,True,0,False,True
NEG_17322,SAMPLED,26.98434195658714,88.36018726003967,2014-08-26,day,,,,,,False,977.0,17.318401567856217,52.38604315126727,0.004197461606081,7.625,True,0,False,True
NEG_17323,SAMPLED,26.84679095192015,91.27267796160496,2019-07-02,day,,,,,,False,969.0,21.44682438947208,165.67728002179643,-0.008394923212162,10.25,True,0,False,True
NEG_17324,SAMPLED,26.15322338845087,88.65257938997375,2024-05-28,day,,,,,,False,64.0,1.9124458385919303,284.0362434679265,0.004197461606081,1.0,True,0,False,True
NEG_17325,SAMPLED,26.44929420495217,91.92926419892775,2025-07-19,day,,,,,,False,58.0,3.735654370879814,60.255118703057775,0.004197461606081,1.75,True,0,False,True
NEG_17326,SAMPLED,26.803854166172894,88.14105942847151,2024-07-09,day,,,,,,False,839.0,28.07245200422283,228.0774553994244,-0.0020987308030405,12.25,True,0,False,True
NEG_17327,SAMPLED,27.376484515725483,88.09474500654346,2024-05-28,day,,,,,,False,3235.0,48.50223593955601,166.1130935862034,-0.0241354042349659,27.25,True,0,False,True
NEG_17328,SAMPLED,26.55261677248905,91.54012366649928,2009-06-20,day,,,,,,False,62.0,2.295496323677718,225.0,-0.0010493654015202,1.0,True,0,False,True
NEG_17329,SAMPLED,26.00820252753179,91.08882937959676,2010-04-22,day,,,,,,False,50.0,3.2774567133171684,8.130102354155966,-0.004197461606081,1.5,True,0,False,True
NEG_17330,SAMPLED,25.400441241876567,94.3897195612242,2023-04-13,day,,,,,,False,990.0,14.810769939175325,242.6501242199301,-0.0031480962045607,6.375,True,0,False,True
NEG_17331,SAMPLED,26.21536541645921,88.39639114421298,2012-11-11,day,,,,,,False,69.0,1.6400699811412145,351.86989764584405,0.0,0.625,True,0,False,True
NEG_17332,SAMPLED,26.405665708161465,88.09471736699754,2024-06-18,day,,,,,,False,69.0,0.7336218900839592,251.565051177078,0.0010493654015202,0.5,True,0,False,True
NEG_17333,SAMPLED,26.676067391983985,91.38308678197116,2007-09-15,day,,,,,,False,79.0,0.9842140238852852,135.0,-0.0020987308030405,0.625,True,0,False,True
NEG_17334,SAMPLED,26.19410236389981,88.11998405407685,2009-07-01,day,,,,,,False,59.0,2.1999042666061035,161.56505117707798,0.008394923212162,2.125,True,0,False,True
NEG_17335,SAMPLED,26.42249261511987,88.24559401657723,2025-06-01,day,,,,,,False,74.0,5.111538081344007,354.8055710922652,-0.0031480962045607,2.125,True,0,False,True
NEG_17336,SAMPLED,26.961056765792545,88.69141820044767,2025-07-07,day,,,,,,False,346.0,8.153658635042605,222.70938995736148,-0.0073455578106418,3.875,True,0,False,True
NEG_17337,SAMPLED,26.43382648544541,91.87713875550956,2017-07-04,day,,,,,,False,58.0,1.8553855108258317,180.0,0.0020987308030405,0.75,True,0,False,True
NEG_17338,SAMPLED,27.35918849926321,88.17318177993717,2010-04-02,day,,,,,,False,2442.0,28.550912515640388,175.7321066997092,-0.0073455578106418,13.375,True,0,False,True
NEG_17339,SAMPLED,26.465925368059704,88.09600814929006,2024-05-28,day,,,,,,False,77.0,1.037441336361181,243.434948822922,-0.0020987308030405,0.75,True,0,False,True
NEG_17340,SAMPLED,26.1026465640541,88.08984789128799,2013-09-01,day,,,,,,False,53.0,2.703603315270673,239.03624346792648,-0.0031480962045607,1.125,True,0,False,True
NEG_17341,SAMPLED,26.73836459887217,91.96380375824322,2024-09-25,day,,,,,,False,105.0,3.2774567133171684,351.86989764584405,0.0031480962045607,1.875,True,0,False,True
NEG_17342,SAMPLED,26.4659952474276,91.27253418850177,2024-09-24,day,,,,,,False,50.0,2.932085702984153,341.565051177078,0.0020987308030405,1.25,True,0,False,True
NEG_17343,SAMPLED,26.48694902494514,91.92763251048338,2025-05-31,day,,,,,,False,61.0,4.051650523171912,149.03624346792648,0.0010493654015202,1.75,True,0,False,True
NEG_17344,SAMPLED,27.53040334947294,88.72403225720393,2022-08-25,day,,,,,,False,3666.0,43.67221436068076,212.8812396652748,-0.008394923212162,21.75,True,0,False,True
NEG_17345,SAMPLED,26.391124688119323,88.55468914238652,2012-06-26,day,,,,,,False,83.0,4.721262686570613,348.69006752597977,0.0,2.0,True,0,False,True
NEG_17346,SAMPLED,26.67435543080055,88.4188231186857,2018-06-14,day,,,,,,False,116.0,2.497180288475761,248.19859051364816,-0.0031480962045607,1.125,True,0,False,True
NEG_17347,SAMPLED,25.21500881186309,94.60872298377885,2012-06-13,day,,,,,,False,2229.0,18.809754889774897,28.393019421382995,-0.0010493654015202,7.875,True,0,False,True
NEG_17348,SAMPLED,26.22016249986121,88.69220646970099,2012-07-17,day,,,,,,False,57.0,7.8789400986195055,249.44395478041653,0.0062961924091215,4.0,True,0,False,True
NEG_17349,SAMPLED,25.919738524069803,94.26850927004546,2024-05-28,day,,,,,,False,662.0,19.671030661041765,350.2175929681927,-0.008394923212162,8.875,True,0,False,True
NEG_17350,SAMPLED,27.460238566682925,88.16362513153534,2009-07-01,day,,,,,,False,3526.0,43.66552033260098,230.1633068143736,-0.0167898464243241,22.375,True,0,False,True
NEG_17351,SAMPLED,25.51543820089092,94.51856408007482,2024-05-28,day,,,,,,False,963.0,17.95966103955474,102.99461679191651,0.0020987308030405,7.75,True,0,False,True
NEG_17352,SAMPLED,26.106319516087584,88.24209832707497,2012-06-26,day,,,,,,False,50.0,0.6561785380626193,315.0,0.0020987308030405,0.5,True,0,False,True
NEG_17353,SAMPLED,26.53443133281569,88.66560851701854,2016-04-23,day,,,,,,False,87.0,3.374127557615511,195.94539590092285,-0.0031480962045607,1.375,True,0,False,True
NEG_17354,SAMPLED,27.66708924283563,88.85615350643732,2025-07-02,day,,,,,,False,5060.0,33.745420719314914,173.73650938566547,0.0010493654015202,16.125,True,0,False,True
NEG_17355,SAMPLED,27.90375900179137,88.8127087396469,2025-06-04,day,,,,,,False,5527.0,20.416360715513285,22.38013505195957,-0.0199379426288848,10.0,True,0,False,True
NEG_17356,SAMPLED,27.73092214327265,88.27433089983003,2024-05-28,day,,,,,,False,5312.0,6.009972110631932,292.61986494804046,0.0104936540152025,5.0,True,0,False,True
NEG_17357,SAMPLED,25.129535259657597,94.49890445310174,2016-04-22,day,,,,,,False,2186.0,16.686264328304947,268.45184230102205,0.0115430194167228,8.125,True,0,False,True
NEG_17358,SAMPLED,26.654260265278605,91.50327855087453,2018-06-12,day,,,,,,False,73.0,1.3121849935516046,135.0,0.0020987308030405,0.5,True,0,False,True
NEG_17359,SAMPLED,27.002107246232885,88.12820989971031,2024-05-28,day,,,,,,False,1790.0,17.296417601108075,77.22875743509856,-0.0157404810228038,8.5,True,0,False,True
NEG_17360,SAMPLED,26.755449938046745,88.94060836718054,2024-06-01,day,,,,,,False,111.0,0.3281000273660635,135.0,-0.0020987308030405,0.375,True,0,False,True
NEG_17361,SAMPLED,26.9631877010142,88.95038983082233,2026-07-13,day,,,,,,False,368.0,2.364645337583093,101.3099324740202,-0.004197461606081,1.25,True,0,False,True
NEG_17362,SAMPLED,26.29570874301357,88.13799164409663,2007-08-28,day,,,,,,False,63.0,3.0923172810272,282.99461679191654,0.0020987308030405,1.625,True,0,False,True
NEG_17363,SAMPLED,26.51176282668205,91.35900209132492,2015-02-19,day,,,,,,False,54.0,3.985114053767099,234.46232220802565,0.0,1.5,True,0,False,True
NEG_17364,SAMPLED,26.297163866907603,88.32787804076932,2024-05-28,day,,,,,,False,70.0,1.182826340705832,168.69006752597977,0.0,0.625,True,0,False,True
NEG_17365,SAMPLED,26.85645699189729,88.7791929657852,2009-07-27,day,,,,,,False,139.0,1.3121849935516046,135.0,0.0020987308030405,0.75,True,0,False,True
NEG_17366,SAMPLED,26.14351336487102,88.39276340126942,2018-05-20,day,,,,,,False,63.0,1.037441336361181,243.434948822922,0.0010493654015202,0.625,True,0,False,True
NEG_17367,SAMPLED,26.930220691636208,88.38502788707216,2024-07-22,day,,,,,,False,1006.0,25.387778789361448,306.6743496695732,0.0073455578106418,10.875,True,0,False,True
NEG_17368,SAMPLED,26.993269337525025,88.83160401066505,2007-07-17,day,,,,,,False,494.0,9.18330085569216,157.93210043758978,0.0031480962045607,4.0,True,0,False,True
NEG_17369,SAMPLED,26.418439899182665,91.51799887986726,2024-05-28,day,,,,,,False,57.0,2.295496323677718,225.0,-0.0020987308030405,1.125,True,0,False,True
NEG_17370,SAMPLED,26.384911631380767,88.54571735272101,2011-07-16,day,,,,,,False,84.0,4.920347664281264,318.81407483429035,-0.0020987308030405,2.0,True,0,False,True
NEG_17371,SAMPLED,27.818404712947384,88.2369357719522,2024-09-24,day,,,,,,False,5466.0,6.887977889901644,140.4403320310055,-0.0010493654015202,2.75,True,0,False,True
NEG_17372,SAMPLED,26.36176476809048,91.26039381967296,2011-07-16,day,,,,,,False,44.0,1.3525545544152653,120.96375653207352,-0.004197461606081,1.125,True,0,False,True
NEG_17373,SAMPLED,25.94613607899966,94.94216081598049,2019-07-16,day,,,,,,False,715.0,32.06261253730456,337.5795725640263,0.0031480962045607,15.25,True,0,False,True
NEG_17374,SAMPLED,26.442697596717704,91.50858421267776,2024-07-02,day,,,,,,False,53.0,1.8553855108258317,0.0,-0.0020987308030405,1.0,True,0,False,True
NEG_17375,SAMPLED,26.501716128845977,88.81323144284413,2022-04-05,day,,,,,,False,79.0,1.766332255932799,293.1985905136482,-0.0010493654015202,0.75,True,0,False,True
NEG_17376,SAMPLED,26.71790712712119,91.0676062525193,2012-06-25,day,,,,,,False,61.0,1.3121849935516046,135.0,0.0020987308030405,0.75,True,0,False,True
NEG_17377,SAMPLED,26.52690271182315,91.77834200145766,2024-05-28,day,,,,,,False,67.0,2.497180288475761,111.80140948635182,0.0,1.0,True,0,False,True
NEG_17378,SAMPLED,26.874856164896688,88.66393025324406,2010-10-09,day,,,,,,False,181.0,3.663309975174749,55.30484646876603,-0.0020987308030405,1.625,True,0,False,True
NEG_17379,SAMPLED,27.039389618179623,88.76601347256265,2025-05-30,day,,,,,,False,1101.0,19.652377605671116,240.8191939475001,0.0031480962045607,8.5,True,0,False,True
NEG_17380,SAMPLED,26.204475665479265,88.85751876327099,2011-05-22,day,,,,,,False,57.0,2.703603315270673,239.03624346792648,0.0010493654015202,1.125,True,0,False,True
NEG_17381,SAMPLED,26.82663049996184,88.86089648257307,2024-05-28,day,,,,,,False,137.0,4.051650523171912,210.96375653207352,-0.0020987308030405,1.625,True,0,False,True
NEG_17382,SAMPLED,26.644924338360607,88.47764810413337,2022-05-14,day,,,,,,False,104.0,1.037441336361181,63.43494882292201,-0.0010493654015202,0.625,True,0,False,True
NEG_17383,SAMPLED,25.54030666304059,94.6886512282282,2025-05-31,day,,,,,,False,1274.0,26.46304104934992,201.974507991472,0.0178392118258443,12.375,True,0,False,True
NEG_17384,SAMPLED,26.53072402614653,91.77603637112408,2024-07-02,day,,,,,,False,69.0,3.483490724780775,266.18592516570965,-0.0010493654015202,1.5,True,0,False,True
NEG_17385,SAMPLED,25.156799151880097,94.86982772623384,2025-05-30,day,,,,,,False,1236.0,20.79290873337497,68.08513367280827,-0.0073455578106418,9.0,True,0,False,True
NEG_17386,SAMPLED,26.632564665823693,88.6517134286172,2007-07-30,day,,,,,,False,102.0,3.0221599715334837,355.6012946450045,-0.0031480962045607,1.5,True,0,False,True
NEG_17387,SAMPLED,26.49231143784355,88.32593910228023,2024-07-02,day,,,,,,False,91.0,2.1999042666061035,108.434948822922,0.0020987308030405,0.875,True,0,False,True
NEG_17388,SAMPLED,25.48371588909937,94.80493995598844,2013-09-02,day,,,,,,False,2578.0,22.78382957965473,123.9964591482505,-0.008394923212162,10.5,True,0,False,True
NEG_17389,SAMPLED,26.2267095695376,88.2906897803812,2024-09-12,day,,,,,,False,64.0,2.364645337583093,258.69006752597977,-0.0020987308030405,1.0,True,0,False,True
NEG_17390,SAMPLED,25.94135392396257,94.54801697159108,2024-09-28,day,,,,,,False,1388.0,28.14224422603743,330.52411099675425,-0.0167898464243241,12.875,True,0,False,True
NEG_17391,SAMPLED,25.693831498833195,94.37075542813086,2025-06-01,day,,,,,,False,2115.0,34.048856598745694,351.3843518158359,-0.0010493654015202,16.0,True,0,False,True
NEG_17392,SAMPLED,25.5187932823802,94.422439392715,2007-06-16,day,,,,,,False,949.0,21.16245587433112,52.65065095535941,0.0167898464243241,9.0,True,0,False,True
NEG_17393,SAMPLED,26.57678564303261,91.76657032158352,2013-08-15,day,,,,,,False,66.0,3.2774567133171684,278.13010235415595,0.004197461606081,2.0,True,0,False,True
NEG_17394,SAMPLED,25.24617443820472,94.1531459293941,2017-06-13,day,,,,,,False,1782.0,36.45967037277762,206.00334584451144,0.0020987308030405,17.75,True,0,False,True
NEG_17395,SAMPLED,27.617927716467424,88.77898478726343,2011-03-22,day,,,,,,False,4334.0,33.90987885954143,53.82037955202105,-0.0251847696364861,15.75,True,0,False,True
NEG_17396,SAMPLED,26.779054842142845,88.85450184370696,2011-07-15,day,,,,,,False,108.0,1.672531498381725,236.30993247402023,0.0010493654015202,0.875,True,0,False,True
NEG_17397,SAMPLED,26.59937903054952,88.23599699346377,2015-07-11,day,,,,,,False,100.0,2.968445777285521,218.6598082540901,0.0052468270076012,1.625,True,0,False,True
NEG_17398,SAMPLED,26.994443609874438,88.18909540766903,2024-05-28,day,,,,,,False,1598.0,33.56062076961116,231.94098342874256,0.012592384818243,15.875,True,0,False,True
NEG_17399,SAMPLED,25.2239070846018,94.49175746802705,2024-07-02,day,,,,,,False,1634.0,31.796578925543034,340.14478563067894,-0.0136417502197633,14.875,True,0,False,True
NEG_17400,SAMPLED,26.51203433782736,91.1142281196514,2024-05-28,day,,,,,,False,43.0,0.4639984367888738,270.0,0.0,0.25,True,0,False,True
NEG_17401,SAMPLED,26.290509549618477,91.17849234860124,2024-05-28,day,,,,,,False,42.0,1.8553855108258317,90.0,0.0010493654015202,0.875,True,0,False,True
NEG_17402,SAMPLED,25.066696578585304,94.7498793826298,2024-05-28,day,,,,,,False,1144.0,9.694680129538364,31.42956561483851,0.008394923212162,4.75,True,0,False,True
NEG_17403,SAMPLED,27.80878978726901,88.56419254650945,2015-09-06,day,,,,,,False,3678.0,46.74584799900123,3.494638927253334,-0.0031480962045607,25.125,True,0,False,True
NEG_17404,SAMPLED,25.21275292281844,94.39539645796836,2024-05-26,day,,,,,,False,1674.0,20.20877754925873,50.3558250428552,0.0052468270076012,8.375,True,0,False,True
NEG_17405,SAMPLED,26.910918606663557,91.22649624312892,2007-07-17,day,,,,,,False,1072.0,12.589443830316196,67.61986494804043,0.0031480962045607,5.0,True,0,False,True
NEG_17406,SAMPLED,25.108446443690703,94.4257280361492,2014-09-22,day,,,,,,False,1841.0,18.446887671030797,100.4914770123316,-0.0031480962045607,8.25,True,0,False,True
NEG_17407,SAMPLED,27.945260134711308,88.29662572487334,2010-10-08,day,,,,,,False,5205.0,18.25039698311001,155.32313682966293,0.0031480962045607,8.125,True,0,False,True
NEG_17408,SAMPLED,26.416156912804123,88.93050935947907,2024-05-28,day,,,,,,False,67.0,3.958182191892332,249.44395478041653,0.0010493654015202,1.625,True,0,False,True
NEG_17409,SAMPLED,26.103690307640985,91.34328065923636,2024-05-26,day,,,,,,False,42.0,0.0,270.0,0.0,0.0,True,0,False,True
NEG_17410,SAMPLED,26.17652452704447,91.05338383109876,2024-05-28,day,,,,,,False,40.0,2.364645337583093,78.69006752597979,0.004197461606081,1.25,True,0,False,True
NEG_17411,SAMPLED,26.624322384913413,88.91953451182947,2007-09-08,day,,,,,,False,87.0,0.9842140238852852,45.0,0.0020987308030405,0.625,True,0,False,True
NEG_17412,SAMPLED,26.507200498027903,88.66843285670683,2024-07-02,day,,,,,,False,85.0,2.497180288475761,111.80140948635182,-0.0020987308030405,1.0,True,0,False,True
NEG_17413,SAMPLED,26.91767105424476,88.64698296425145,2024-05-29,day,,,,,,False,213.0,0.9279360212320218,90.0,-0.0031480962045607,0.875,True,0,False,True
NEG_17414,SAMPLED,27.015506629397773,88.6762264565933,2024-10-08,day,,,,,,False,1123.0,23.92957373099291,27.734190504985406,-0.0031480962045607,10.5,True,0,False,True
NEG_17415,SAMPLED,26.716224458370064,88.32196734000094,2025-05-31,day,,,,,,False,138.0,1.037441336361181,206.565051177078,0.0031480962045607,0.625,True,0,False,True
NEG_17416,SAMPLED,26.908450153187303,91.44967238103722,2024-05-28,day,,,,,,False,1244.0,33.05637119984665,253.3690462932786,-0.004197461606081,15.25,True,0,False,True
NEG_17417,SAMPLED,26.59762006938137,88.13795637154435,2024-05-28,day,,,,,,False,103.0,0.6561785380626193,225.0,-0.0031480962045607,0.875,True,0,False,True
NEG_17418,SAMPLED,26.20140824153481,88.34592580516542,2023-09-12,day,,,,,,False,66.0,1.672531498381725,236.30993247402023,0.0010493654015202,0.625,True,0,False,True
NEG_17419,SAMPLED,25.157270805945608,94.02064826656692,2025-05-31,day,,,,,,False,1213.0,26.807272506347807,83.55839990066497,-0.012592384818243,12.0,True,0,False,True
NEG_17420,SAMPLED,26.015245344530832,88.1093254426205,2013-08-15,day,,,,,,False,49.0,1.672531498381725,303.69006752597977,-0.0031480962045607,0.875,True,0,False,True
NEG_17421,SAMPLED,25.30579777286751,94.93833524045723,2008-08-19,day,,,,,,False,1508.0,15.324838455834833,18.97040780848654,-0.008394923212162,7.0,True,0,False,True
NEG_17422,SAMPLED,26.33951111200261,88.1806865808827,2008-10-29,day,,,,,,False,66.0,2.643378827298892,195.2551187030578,0.0,1.125,True,0,False,True
NEG_17423,SAMPLED,27.29283239801935,88.68903191887395,2024-07-02,day,,,,,,False,2568.0,17.716283576968827,329.5344550805401,-0.0031480962045607,7.875,True,0,False,True
NEG_17424,SAMPLED,26.85336514727188,91.2179490234734,2025-09-13,day,,,,,,False,1109.0,20.28947282670434,28.81079374297305,-0.012592384818243,8.75,True,0,False,True
NEG_17425,SAMPLED,26.68673248014853,91.02990394914386,2020-06-02,day,,,,,,False,64.0,0.3281000273660635,225.0,0.0,0.125,True,0,False,True
NEG_17426,SAMPLED,26.82563817395424,88.79378189949956,2025-06-01,day,,,,,,False,152.0,5.645604202659949,235.0079798014413,0.0010493654015202,2.375,True,0,False,True
NEG_17427,SAMPLED,26.97366557134687,88.45835483787512,2025-06-01,day,,,,,,False,1001.0,26.154624296414426,283.3487271132874,-0.0073455578106418,12.375,True,0,False,True
NEG_17428,SAMPLED,26.88197757544524,91.12643823555254,2024-06-30,day,,,,,,False,680.0,39.13405248078492,222.9833761253769,-0.0220366734319254,18.75,True,0,False,True
NEG_17429,SAMPLED,26.30481308887184,91.76832497981678,2017-07-09,day,,,,,,False,52.0,6.140884694423707,340.2011236454751,0.0115430194167228,4.0,True,0,False,True
NEG_17430,SAMPLED,27.275785111663144,88.75852016624638,2024-06-17,day,,,,,,False,2177.0,10.16838913131816,331.6992442339936,0.0,5.125,True,0,False,True
NEG_17431,SAMPLED,26.243143612978727,88.77995903927258,2024-05-28,day,,,,,,False,65.0,1.8553855108258317,0.0,-0.004197461606081,1.0,True,0,False,True
NEG_17432,SAMPLED,27.978320797424825,88.94175462921282,2025-09-13,day,,,,,,False,5247.0,20.244695692090797,171.15818543980834,0.0062961924091215,9.0,True,0,False,True
NEG_17433,SAMPLED,25.12612678569449,94.60244181427387,2024-05-28,day,,,,,,False,2516.0,20.75827334124146,161.95217893122896,0.0104936540152025,9.125,True,0,False,True
NEG_17434,SAMPLED,26.86627754740168,91.47598658070352,2012-07-17,day,,,,,,False,748.0,20.06650687972737,305.98067756861826,-0.0031480962045607,8.75,True,0,False,True
NEG_17435,SAMPLED,26.426724592670134,88.78912865759084,2024-08-21,day,,,,,,False,71.0,0.7336218900839592,161.56505117707798,0.0020987308030405,0.625,True,0,False,True
NEG_17436,SAMPLED,26.581242778479623,91.04628476036062,2024-07-02,day,,,,,,False,53.0,3.0221599715334837,355.6012946450045,-0.0010493654015202,1.25,True,0,False,True
NEG_17437,SAMPLED,25.64640073221172,94.58407700891426,2025-05-30,day,,,,,,False,899.0,24.64389851683305,200.67442476087388,-0.0020987308030405,11.0,True,0,False,True
NEG_17438,SAMPLED,26.0409599023433,88.26764267354237,2025-06-01,day,,,,,,False,52.0,1.3525545544152653,239.03624346792648,0.0020987308030405,0.875,True,0,False,True
NEG_17439,SAMPLED,26.648310366187985,88.81451349733912,2018-06-04,day,,,,,,False,91.0,0.6561785380626193,135.0,0.0031480962045607,1.125,True,0,False,True
NEG_17440,SAMPLED,25.173620737577835,94.2192556768738,2013-08-11,day,,,,,,False,1138.0,28.28907175289807,155.55604521958347,0.0052468270076012,13.0,True,0,False,True
NEG_17441,SAMPLED,27.890913376151072,88.7000510370191,2024-05-28,day,,,,,,False,4739.0,46.33947770908939,129.04016088928694,-0.073455578106418,26.125,True,0,False,True
NEG_17442,SAMPLED,27.308437525075245,88.30651645172857,2018-05-03,day,,,,,,False,1020.0,30.57225522240624,123.25436657471208,-0.0031480962045607,14.125,True,0,False,True
NEG_17443,SAMPLED,25.34043357458773,94.30132809838608,2025-05-30,day,,,,,,False,1850.0,18.78749585367157,351.098283967108,-0.0052468270076012,8.0,True,0,False,True
NEG_17444,SAMPLED,27.78485996369277,88.8155619492011,2025-06-02,day,,,,,,False,3757.0,34.630110154434966,119.11986122292473,0.0020987308030405,16.125,True,0,False,True
NEG_17445,SAMPLED,26.097727575140112,88.19872848324033,2015-08-19,day,,,,,,False,52.0,1.766332255932799,293.1985905136482,-0.0010493654015202,0.75,True,0,False,True
NEG_17446,SAMPLED,25.532742661254566,94.48553798194246,2010-09-13,day,,,,,,False,1124.0,17.18319707132043,135.0,-0.0178392118258443,7.875,True,0,False,True
NEG_17447,SAMPLED,26.154273432913257,88.88837500808873,2007-08-26,day,,,,,,False,58.0,1.766332255932799,156.80140948635182,-0.0031480962045607,1.0,True,0,False,True
NEG_17448,SAMPLED,26.698890443562945,91.50672243559616,2007-07-19,day,,,,,,False,87.0,1.6400699811412145,98.13010235415598,-0.0010493654015202,0.75,True,0,False,True
NEG_17449,SAMPLED,25.481249534098765,94.08563182275684,2012-06-10,day,,,,,,False,1826.0,20.45842014015046,207.12130340415865,-0.0073455578106418,9.125,True,0,False,True
NEG_17450,SAMPLED,27.536552474911662,88.203935341477,2007-07-31,day,,,,,,False,4817.0,17.549853299865433,219.8055710922652,-0.0230860388334456,9.5,True,0,False,True
NEG_17451,SAMPLED,26.278687480528152,88.42700969066877,2024-09-20,day,,,,,,False,72.0,3.619201550089076,230.1944289077348,0.0010493654015202,1.375,True,0,False,True
NEG_17452,SAMPLED,26.673866642304787,88.06303199574107,2025-05-30,day,,,,,,False,139.0,0.7336218900839592,108.434948822922,0.0031480962045607,0.75,True,0,False,True
NEG_17453,SAMPLED,27.041116038307024,88.0686135661224,2009-08-20,day,,,,,,False,2685.0,17.750930619377744,325.304846468766,0.0146911156212836,9.125,True,0,False,True
NEG_17454,SAMPLED,27.44282854534681,88.96458090311353,2024-07-01,day,,,,,,False,3729.0,30.84351448510242,110.64699082497036,-0.0199379426288848,14.625,True,0,False,True
NEG_17455,SAMPLED,26.04494041143532,91.90805043911432,2008-10-29,day,,,,,,False,131.0,12.795869824106328,258.69006752597977,0.0146911156212836,6.375,True,0,False,True
NEG_17456,SAMPLED,26.573916846280515,88.42788382706206,2009-09-17,day,,,,,,False,98.0,1.9124458385919303,75.96375653207352,0.0,1.25,True,0,False,True
NEG_17457,SAMPLED,26.40026693417456,91.09950281461892,2025-06-05,day,,,,,,False,41.0,2.968445777285521,128.65980825409008,-0.0010493654015202,1.125,True,0,False,True
NEG_17458,SAMPLED,26.9965487325376,88.11238544200013,2024-05-28,day,,,,,,False,2367.0,26.603102822947427,96.03325300620072,-0.0146911156212836,12.125,True,0,False,True
NEG_17459,SAMPLED,25.899723353724536,94.89429411932552,2025-05-31,day,,,,,,False,843.0,16.125468952494234,142.96961039432136,0.0052468270076012,7.0,True,0,False,True
NEG_17460,SAMPLED,27.923671136331816,88.24635407686972,2016-07-17,day,,,,,,False,5261.0,5.821601992170974,186.84277341263092,0.0031480962045607,2.5,True,0,False,True
NEG_17461,SAMPLED,26.47980930000297,88.06786023308315,2016-05-18,day,,,,,,False,93.0,2.295496323677718,45.0,0.0,0.875,True,0,False,True
NEG_17462,SAMPLED,25.45155643443386,94.99239822937967,2022-06-17,day,,,,,,False,1194.0,46.34802118767446,226.25216737520384,0.0272835004395267,23.625,True,0,False,True
NEG_17463,SAMPLED,25.162537382293223,94.19468526087005,2024-05-28,day,,,,,,False,919.0,8.79513276511674,263.99099404250546,-0.008394923212162,4.25,True,0,False,True
NEG_17464,SAMPLED,25.15803130443648,94.56293704439406,2024-05-28,day,,,,,,False,1974.0,26.556548608714397,229.6000956662633,-0.008394923212162,12.75,True,0,False,True
NEG_17465,SAMPLED,26.8961830995336,91.32370502675676,2024-07-19,day,,,,,,False,1198.0,32.817361478046585,352.78573796079326,0.0073455578106418,15.875,True,0,False,True
NEG_17466,SAMPLED,26.345614820688336,91.22769254719412,2025-05-31,day,,,,,,False,41.0,0.9279360212320218,0.0,-0.0010493654015202,0.375,True,0,False,True
NEG_17467,SAMPLED,26.85709722079216,88.96057695280801,2025-05-31,day,,,,,,False,162.0,0.7336218900839592,71.56505117707799,0.0020987308030405,0.875,True,0,False,True
NEG_17468,SAMPLED,26.0677331969373,88.89318951404884,2012-06-22,day,,,,,,False,50.0,1.037441336361181,63.43494882292201,0.0020987308030405,0.75,True,0,False,True
NEG_17469,SAMPLED,27.0420706555526,88.94006172195482,2022-05-15,day,,,,,,False,986.0,34.38607179921372,140.28124062844512,0.0136417502197633,16.125,True,0,False,True
NEG_17470,SAMPLED,27.361523290212045,88.95765928059252,2021-08-01,day,,,,,,False,3294.0,22.36380220255664,36.19320730556469,-0.008394923212162,10.0,True,0,False,True
NEG_17471,SAMPLED,26.278744204878414,91.46323755931718,2024-08-02,day,,,,,,False,47.0,1.182826340705832,348.69006752597977,0.0,0.375,True,0,False,True
NEG_17472,SAMPLED,27.53210648332395,88.86776495771234,2021-04-28,day,,,,,,False,3399.0,29.45428701356316,202.3354425653039,-0.0020987308030405,13.625,True,0,False,True
NEG_17473,SAMPLED,27.78151943541533,88.38897489090381,2025-05-31,day,,,,,,False,4963.0,13.125379457655352,159.67686317033707,0.0073455578106418,5.625,True,0,False,True
NEG_17474,SAMPLED,27.32685456254599,88.87532917277919,2024-05-28,day,,,,,,False,4274.0,31.8719377869114,355.1433960660568,0.0199379426288848,15.75,True,0,False,True
NEG_17475,SAMPLED,26.049811142090498,91.55179693241053,2013-07-17,day,,,,,,False,48.0,0.6561785380626193,315.0,0.0031480962045607,0.875,True,0,False,True
NEG_17476,SAMPLED,26.167946597740126,91.88913470168364,2007-07-31,day,,,,,,False,341.0,13.453129109290016,213.95905981967627,0.012592384818243,6.875,True,0,False,True
NEG_17477,SAMPLED,26.74778889577203,88.1625004688121,2023-03-26,day,,,,,,False,240.0,3.421429652299319,241.6992442339936,0.0,1.375,True,0,False,True
