event_id,source,state,district,slide_name,nh_sh_location,latitude,longitude,coord_valid,coord_issue,coord_collision,event_date,date_precision,history_raw,material_involved,movement_type,elevation,slope,aspect,curvature,terrain_ruggedness,dem_available,dem_issue
433,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.22,"~1.5 Km South-East
ofTakbigang, Amsoi- Amtrang
road",26.045472,92.457417,True,,False,2016,year,2016,Earth,Slide,,,,,,False,outside_current_dem_coverage
434,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.21,"~1Km South-West ofTakbigang,
Amsoi- Amtrang road",26.045806,92.450778,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
435,GSI,Assam,West Karbi Anglong,Barimgaon slide,"East of Barimgaon, Amsoi-
Amtrang road",26.048611,92.432194,True,,False,2016,year,2016,Earth,Slide,,,,,,False,outside_current_dem_coverage
436,GSI,Assam,Kamrup,Tanduk,"Tanduk, Kamrup",26.050286,91.880072,True,,False,,none,,Debris,Slide,73.0,11.4053067724006,349.59228868750995,0.0020987308030405,4.875,True,
437,GSI,Assam,Karbi Anglong,Charbong Slide No. 2,SE of Charbong,26.056083,93.406528,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
438,GSI,Assam,Karbi Anglong,Charbong Slide No. 1,SE of Charbong,26.058972,93.406972,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
439,GSI,Assam,Goalpara,Phophonga village landslide,Phophonga village,26.061,90.605,True,,False,,none,,Rock cum debris,Slide,,,,,,False,outside_current_dem_coverage
440,GSI,Assam,Kamrup,Enroute Noonmati-3,"En-route Noonmati-3, Kamrup",26.061861,92.147889,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
441,GSI,Assam,Kamrup,Markdola-2,"Marakdola, near Aluminium
production factory, Kamrup",26.0641,91.889136,True,,False,,none,,Rock cum Debris,Slide,79.0,18.73542450156817,33.3106308245608,0.0020987308030405,8.0,True,
442,GSI,Assam,Kamrup,Enroute Noonmati-2,"En-route Noonmati-2, Kamrup",26.065167,92.150639,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
443,GSI,Assam,Kamrup,Garbhanga RF,"Garbhanga Reserved Forest,
Kamrup",26.071556,91.734028,True,,False,,none,,Debris,Slide,304.0,15.87114449861016,342.5972958686437,-0.0010493654015202,7.0,True,
444,GSI,Assam,Kamrup,Langdong,"Langdong, Kamrup",26.077653,91.982292,True,,False,,none,,Debris,Slide,190.0,18.39611021956601,42.03906386583625,0.0020987308030405,7.625,True,
445,GSI,Assam,Kamrup,"Tapatali, Nadighat","Tapatali, Nadighat, Kamrup",26.077806,92.170389,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
446,GSI,Assam,Kamrup,,"Enroute to Barkasarong,
Kamrup",26.077844,92.035022,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
447,GSI,Assam,Kamrup,Naukuchi,"Naukuchi, en-route to
Magursila, Kamrup",26.080139,92.032667,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
448,GSI,Assam,Kamrup,Gharara-3,"Gharara-3, Kamrup",26.083972,92.14525,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
449,GSI,Assam,Kamrup,Nibira Gaon,"Nibira Gaon, Anganbari, Kamrup",26.094578,92.135144,True,,False,,none,,Earth,Slide,,,,,,False,outside_current_dem_coverage
450,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.14,"~300 meter North of
Garampani, Amsoi- Amtrang
road",26.096722,92.43875,True,,False,,none,,Rock,Fall,,,,,,False,outside_current_dem_coverage
451,GSI,Assam,Kamrup,Alenga,"Alenga-Kanaidas, Sonapur,
Kamrup",26.097986,91.980589,True,,False,,none,,Debris,Slide,92.0,22.991584612185576,336.3706222693432,-0.0073455578106418,10.625,True,
452,GSI,Assam,Dima Hasao,Dautohaja Tunnel No. 3 slide.,"Between Phiding and Dautohaja
Railway Station, NFR.",26.098167,91.881278,True,,False,2018-06-14,day,14 June 2018,Debris,Slide,83.0,5.173666223068028,259.695153531234,0.0062961924091215,2.5,True,
453,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.13,"~500 meter North of
Garampani, Amsoi- Amtrang
road",26.098222,92.439389,True,,False,,none,,Rock,Slide,,,,,,False,outside_current_dem_coverage
454,GSI,Assam,Kamrup,"Jorabat, Khanapara",NH-37,26.099975,91.876625,True,,False,,none,,Earth,Slide,94.0,13.284760772153454,149.03624346792648,-0.0020987308030405,5.75,True,
455,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.12,Amsoi- Amtrang road,26.101333,92.440556,True,,False,2011,year,2011,Debris,Slide,,,,,,False,outside_current_dem_coverage
456,GSI,Assam,Kamrup,Tegheria,"Barbitli to Tighira road, Kamrup",26.10175,92.040222,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
457,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.11,Amsoi- Amtrang road,26.102167,92.440472,True,,False,2010,year,2010,Earth,Slide,,,,,,False,outside_current_dem_coverage
458,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.8,Amsoi- Amtrang road,26.102333,92.4415,True,,False,2012,year,2012,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
459,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.9,Amsoi- Amtrang road,26.102667,92.441639,True,,False,2013,year,2013,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
460,GSI,Assam,Kamrup,10th mile,"10th mile, Khanapara",26.102944,91.862111,True,,False,,none,,Debris,Slide,151.0,24.36231537367189,192.917812843934,-0.0146911156212836,11.125,True,
461,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.10,Amsoi- Amtrang road,26.103028,92.440889,True,,False,2011,year,2011,Earth,Slide,,,,,,False,outside_current_dem_coverage
462,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.17,Amsoi- Amtrang road,26.105667,92.441,True,,False,,none,,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
463,GSI,Assam,Kamrup,Matiapahar,"Matiapahar, Natun bosti near
Rani gate",26.105806,91.62275,True,,False,,none,,Rock cum Debris,Slide,64.0,18.087592036302915,317.0095538130212,0.0094442886136823,7.75,True,
464,GSI,Assam,Kamrup (Metro),Ganeshpur-Lalmati,"About 500 m south of Game
village, Lalmati, NH-37",26.10711,91.78917,True,,True,,none,,Earth,Flow,68.0,13.87633791765804,90.93919094573558,0.0062961924091215,5.875,True,
465,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.7,Amsoi- Amtrang road,26.10725,92.44,True,,False,2013,year,2013,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
466,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.16,Amsoi- Amtrang road,26.107667,92.44003,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
467,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.6,Amsoi- Amtrang road,26.108417,92.440222,True,,False,2013,year,2013,Debris,Slide,,,,,,False,outside_current_dem_coverage
468,GSI,Assam,Kamrup,Marangabari-1,"Marangabari, Kamrup",26.109222,91.939,True,,False,,none,,Rock cum Debris,Slide,75.0,19.95033538463994,321.3401917459099,0.0094442886136823,8.125,True,
469,GSI,Assam,Dima Hasao,Bandarkhal landslide.,"Between NFR Bridge No. 305
and Tunnel No. 19 (~2 km SW of
Bandarkhal Railway Station).",26.11,94.76,True,,False,2018-06-14,day,14 June 2018,Debris,Slide,,,,,,False,outside_current_dem_coverage
470,GSI,Assam,Kamrup,Medhikuchi-2,"En-route Medhikuchi to Upper
Tepesiya, Kamrup",26.110056,91.908944,True,,False,,none,,Debris,Slide,101.0,10.70602424405599,99.86580694308437,0.0,4.75,True,
471,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.5,Amsoi- Amtrang road,26.110139,92.439333,True,,False,2014,year,2014,Debris,Slide,,,,,,False,outside_current_dem_coverage
472,GSI,Assam,Kamrup,Kamarkuchi,"Between Jorabat and
Kamarkuchi, NH-37",26.110944,91.887917,True,,False,,none,,Earth,Slide,141.0,3.663309975174749,71.56505117707799,-0.0020987308030405,2.125,True,
473,GSI,Assam,Kamrup,2no. Rabingaon,"2 no. Rabingaon, Kamrup",26.112083,92.091028,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
474,GSI,Assam,Kamrup,Shankardev Nagar slide,NH37 towards Shillong.,26.112667,91.853889,True,,True,2018-08-24,day,24 August 2018,Debris,Slide,188.0,23.50841437997025,294.17910714668915,0.0010493654015202,10.625,True,
475,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.15,Amsoi- Amtrang road,26.113639,92.441222,True,,False,2010,year,2010,Debris,Slide,,,,,,False,outside_current_dem_coverage
476,GSI,Assam,Kamrup,Garobasti,"Garobasti, 8th Mile, near
Khanapara, Kamrup",26.115139,91.837833,True,,False,,none,,Debris,Slide,144.0,8.243090303924172,296.565051177078,0.0073455578106418,4.375,True,
477,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.4,Amsoi- Amtrang road,26.116972,92.440083,True,,False,2014,year,2014,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
478,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.3,Amsoi- Amtrang road,26.117111,92.441028,True,,False,2014,year,2014,Debris,Slide,,,,,,False,outside_current_dem_coverage
479,GSI,Assam,Nagaon,Amsoi Nala slide,"Amsoi nala, Amsoi- Amtrang
road",26.117417,92.438667,True,,False,2016,year,2016,Rock cum Debris,Slide,,,,,,False,outside_current_dem_coverage
480,GSI,Assam,Nagaon,Amsoi-Amtrang road slide No.2,"~1.5 Km East of Rongphigaon,
Amsoi- Amtrang road",26.118167,92.440944,True,,False,2012,year,2012,Earth,Slide,,,,,,False,outside_current_dem_coverage
481,GSI,Assam,Nagaon,Amsoi- Amtrang road slide No.1,"~1.2 Km East of Rongphigaon,
Amsoi- Amtrang road",26.119417,92.439972,True,,False,2015,year,2015,Earth,Slide,,,,,,False,outside_current_dem_coverage
482,GSI,Assam,Kamrup,Datapara,"Datapara, Phatasil Hill",26.121056,91.716389,True,,False,,none,,Rock cum Debris,Slide,65.0,8.765430058668978,60.068488159492205,-0.0010493654015202,3.75,True,
483,GSI,Assam,Kamrup,Jagdal,"Jagdal, SSB Camp, 1 km north
from NH-37, Kamrup",26.129583,91.938306,True,,False,,none,,Debris,Slide,98.0,14.06127937146008,235.53918372862825,-0.0020987308030405,5.875,True,
484,GSI,Assam,Kamrup,Batahghuli,"Punjabari, Guwahati",26.13222,91.83972,True,,False,,none,,Rock,Fall,78.0,4.6529726577641535,5.710593137499629,0.0020987308030405,2.0,True,
485,GSI,Assam,Kamrup (Metro),Dakhingaon,Kahilipara-Ganesh mandir road.,26.13442,91.7501,True,,False,,none,,Earth,Flow,92.0,11.073313653829873,155.55604521958347,0.0010493654015202,4.875,True,
486,GSI,Assam,Kamrup,Shreebhumi Nagar Slide,,26.13611,91.74056,True,,False,,none,,,Topple,86.0,26.544513096018783,19.90374953730783,0.0020987308030405,12.25,True,
487,GSI,Assam,Kamrup,Kalapahar,Paltan Bazar-Lakhra road,26.149444,91.748,True,,True,,none,,Debris,Subsidence,136.0,22.944607384324176,201.9031780818392,-0.0010493654015202,10.75,True,
488,GSI,Assam,Kamrup (Metro),Dhirenpara,Jonali path,26.1505375,91.72798139,True,,False,2023-06-17,day,17 June 2023 at 18:00 hrs.,Earth,Slide,76.0,17.484891943771093,107.96913974015702,0.0073455578106418,8.125,True,
489,GSI,Assam,Kamrup,Sakauripara,"Sakauripara, Namghar, Kamrup",26.153556,92.038694,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
490,GSI,Assam,Kamrup (Metro),Anandapur-Gangapur slide,Hengrabari,26.15428,91.79264,True,,False,2017-06-13,day,13 June 2017,Debris,Slide,78.0,7.158393940973653,249.22774531795417,-0.0031480962045607,3.75,True,
491,GSI,Assam,Kamrup (Metro),Lichubagan,"Hegrabari Road, near Ganeshgu
ri, Guwahati.",26.15461,91.80086,True,,True,,none,,Earth,Flow,79.0,6.00114000837027,285.6422464572087,-0.0020987308030405,2.625,True,
492,GSI,Assam,Kamrup (Metro),Udayachal Slide.,Guwahati-Shillong Road,26.15478,91.77411,True,,False,,none,,Earth,Flow,105.0,11.761582703645317,13.495733280795804,-0.0052468270076012,4.875,True,
493,GSI,Assam,Kamrup,Lechubagan,"Lechubagan, Udaynagar,
Japorigog Hill, Kamrup",26.155,91.798167,True,,False,,none,,Debris,Slide,86.0,12.998582101706528,52.1250163489018,0.0178392118258443,7.0,True,
494,GSI,Assam,Kamrup,Amchang TG-4,"Amchang Tea Garden, Towards
Sonapur",26.158639,91.921889,True,,False,,none,,Earth,Slide,119.0,1.994969777336083,125.5376777919744,-0.0020987308030405,1.625,True,
495,GSI,Assam,Kamrup,Amchang TG-2,Amchang Tea Garden,26.159139,91.915583,True,,False,,none,,Debris,Slide,101.0,15.420145229307998,176.6335393365702,0.0104936540152025,6.75,True,
496,GSI,Assam,Kamrup,Amchang TG-3,Amchang Tea Garden,26.159333,91.917611,True,,False,,none,,Rock cum Debris,Slide,106.0,9.450947006055436,228.9451862290376,0.004197461606081,4.875,True,
497,GSI,Assam,Kamrup,Kamakhaya Nursery,SH:AT Road,26.1625,91.71444,True,,False,,none,,Debris,Flow,71.0,11.351468825007537,311.72951207681643,0.0104936540152025,5.375,True,
498,GSI,Assam,Kamrup,KamakhyaBhubaneswari,"Nilachal Pahar, Guwahati.",26.166583,91.714806,True,,True,,none,,Rock,Slide,128.0,23.36795778655054,169.7431801583036,0.012592384818243,10.625,True,
499,GSI,Assam,Kamrup,Bejeni-1,"Bejeni-1, Garwani Parbat,
Kamrup",26.171972,92.002611,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
500,GSI,Assam,Nagaon,Rengbeng tea garden slide,Rengbeng tea garden,26.172917,92.762778,True,,False,2016,year,2016,Debris,Slide,,,,,,False,outside_current_dem_coverage
501,GSI,Assam,Kamrup (Metro),West Sarania slide,"Pub Sarania hill, Guwahati",26.1755,91.76175,True,,True,2016,year,2016,Debris,Slide,62.0,5.325748433728877,177.51044707800085,0.0031480962045607,2.0,True,
502,GSI,Assam,Kamrup (Metro),Bamunimaidan,Zoo Tiniali-Narengi Road,26.17672,91.78672,True,,True,,none,,Earth,Flow,85.0,26.18388311465157,329.84545208208385,-0.0010493654015202,12.0,True,
503,GSI,Assam,Kamrup (Metro),Dakshin Saraniya-1,Ganpat Mandir road,26.17672,91.76525,True,,False,2017-06-13,day,13 June 2017,Debris,Slide,87.0,17.08301051739769,288.434948822922,-0.0020987308030405,7.5,True,
504,GSI,Assam,Kamrup (Metro),Dakshin Saraniya-2,Ganpat Mandir road,26.17756,91.76589,True,,False,2017-06-13,day,13 June 2017,Debris,Slide,96.0,16.712120592941947,259.90249561592475,-0.0010493654015202,7.5,True,
505,GSI,Assam,Kamrup,Daksin Saraniya Slide,,26.17806,91.76083,True,,False,,none,,,,61.0,12.784063303046564,357.9545915111128,0.0094442886136823,5.625,True,
506,GSI,Assam,Kamrup (Metro),Bonda-Hajongdisa slide,Tuinang colony,26.18842,91.85125,True,,True,2017-06-16,day,16 June 2017,Earth,Slide,96.0,28.04362794561861,161.84050953321324,0.0272835004395266,12.875,True,
507,GSI,Assam,Kamrup (Metro),Nabragraha,Chandmari Road,26.18867,91.76694,True,,True,,none,,Earth,Flow,111.0,10.16838913131816,208.3007557660064,0.0020987308030405,4.375,True,
508,GSI,Assam,Kamrup,Salbari Slide,,26.18917,91.80111,True,,False,,none,,,,80.0,13.258349488189092,250.9422954898717,0.0020987308030405,5.375,True,
509,GSI,Assam,Kamrup,Akashinagar-1,"Akashinagar, Jyotinagar,
Nabagraha Hill",26.189306,91.787944,True,,False,,none,,Debris,Slide,70.0,9.318153367562358,15.751173663453017,0.0031480962045607,3.75,True,
510,GSI,Assam,Kamrup (Metro),Jyotinagar Slide,"Akashi Nagar, Jyoti Nagar,
Guwahati.",26.1895,91.787167,True,,False,2016,year,2016,Earth,Slide,70.0,11.687808838918643,356.6335393365702,0.0073455578106418,4.75,True,
511,GSI,Assam,Kamrup,3no. Salbari,"3no. Salbari, Babuji nagar,
Kharghuli Hill, Kamrup",26.19025,91.806472,True,,False,,none,,Debris,Slide,84.0,17.329380460246153,2.231174608031239,0.0115430194167228,7.5,True,
512,GSI,Assam,Kamrup (Metro),Nijabara slide (Guwahati),"Noonmati, Guwahati",26.190389,91.809944,True,,False,2016,year,2016,Earth,Slide,94.0,20.44957527203876,357.5104470780008,0.004197461606081,8.75,True,
513,GSI,Assam,Kamrup (Metro),Bonda colony slide no. 2,"Babubasti–Panikhaiti road
section/Bonda colony, Amgaon",26.19081,91.84528,True,,False,2017-07-04,day,04 July 2017,Earth,Slide,67.0,20.129905273065983,315.89517371021105,-0.0031480962045607,9.0,True,
514,GSI,Assam,Kamrup,Salbari,"Salbari, Nepali chowk, Kharghuli
Hill, Kamrup",26.191667,91.803611,True,,False,,none,,Debris,Slide,84.0,13.836847559542994,133.66778014613035,0.0062961924091215,5.75,True,
515,GSI,Assam,Kamrup,Jyoti Nagar Slide,,26.19167,91.79028,True,,False,,none,,,,91.0,14.229516213040426,199.59228189105156,-0.004197461606081,6.125,True,
516,GSI,Assam,Kamrup (Metro),Mandakini slide,"Mandakini path, Kharghuli",26.192444,91.764222,True,,False,2016,year,2016,Earth,Slide,101.0,12.776185407118922,90.0,-0.0020987308030405,5.25,True,
517,GSI,Assam,Kamrup,Hastinapur landslide,"Hastinapur Near Jorabat
opposite of Cow bazaar",26.195306,91.765639,True,,True,2018-08-24,day,24 August 2018,Debris,Slide,85.0,6.565907183374225,129.28940686250036,-0.012592384818243,4.25,True,
518,GSI,Assam,Kamrup (Metro),Piyali Phukan Nagar Slide,"Njiura Par Path, Piyali Phukan
Nagar, Guwahati",26.195528,91.780556,True,,False,2016,year,2016,Earth,Slide,165.0,18.4468876710308,146.88865803962798,0.004197461606081,7.625,True,
519,GSI,Assam,Kamrup (Metro),Karghuli,Chandmari Road,26.19622,91.76336,True,,True,2011-03-23,day,23 March 2011,Earth,Flow,90.0,3.706887929602367,90.0,0.004197461606081,2.75,True,
520,GSI,Assam,Goalpara,Suapata landslide,NH-31/Suapata,26.198,90.298,True,,False,,none,,Rock cum debris,Slide,,,,,,False,outside_current_dem_coverage
521,GSI,Assam,Dima Hasao,Phaiding Landslide,,26.20261,91.14528,True,,False,2009-08-20,day,20 August 2009,Debris,,37.0,5.645604202659949,55.00797980144134,0.0136417502197633,2.125,True,
522,GSI,Assam,Kamrup (Metro),Panikhaiti–Bongaon slide,"Panikhaiti, Bongaon, near
railway line.",26.20536,91.86497,True,,False,2017-07-03,day,03 July 2017,Debris,Slide,69.0,14.636885137320926,299.74488129694225,0.008394923212162,6.25,True,
523,GSI,Assam,Kamrup,Garogaon,"Garogaon Primary School,
Barigog-Panbari, Kamrup",26.205583,91.963222,True,,False,,none,,Debris,Slide,70.0,13.771943767699913,97.59464336859143,0.0094442886136823,5.875,True,
524,GSI,Assam,Kamrup,Jayguru Kalipahar,"infront of IIT Guwahati
approach",26.211111,91.684167,True,,True,,none,,Rock cum Debris,Topple,65.0,13.858403928440394,246.80140948635184,-0.0020987308030405,6.0,True,
525,GSI,Assam,Morigaon,Khatargaon,"Khatargaon, Bura Mayang
Pahar, Morigaon",26.250333,91.976694,True,,False,,none,,Debris,Slide,70.0,18.547906178977037,17.56027205180068,-0.008394923212162,8.125,True,
526,GSI,Assam,Kamrup,Bolabil,Bolabil near Kali mandir,26.256139,91.711583,True,,False,,none,,Rock cum Debris,Slide,82.0,17.21919699868445,241.09081634885217,-0.004197461606081,7.625,True,
527,GSI,Assam,Karbi Anglong,Samelangso-Langlangso road slide-2,Samelangso-Langlangso road,26.297306,93.211833,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
528,GSI,Assam,Karbi Anglong,Samelangso-Langlangso road slide-1,Samelangso-Langlangso road,26.297778,93.211111,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
529,GSI,Assam,Karbi Anglong,Samelangso-Langlangso road slide-3,Samelangso-Langlangso road,26.298389,93.21625,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
530,GSI,Assam,Karbi Anglong,Samelangso-Langlangso road slide-4,Samelangso-Langlangso road,26.302944,93.225389,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
531,GSI,Assam,Karbi Anglong,Samelangso-Langlangso road slide-4,Samelangso-Langlangso road,26.303333,93.225694,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
532,GSI,Assam,Karbi Anglong,Sartherang Juri Slide,Sartherang Juri,26.307972,93.275722,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
533,GSI,Assam,Karbi Anglong,Rongar-eh Slide No. 2,"Rongar-eh ΓÇô Pinghat
Rangpigaon ΓÇô Tiabergaon
Road Section",26.314847,93.256125,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
534,GSI,Assam,Karbi Anglong,Rongar-eh Slide No. 1,"Rongar-eh ΓÇô Pinghat
Rangpigaon ΓÇô Tiabergaon
Road Section",26.314964,93.256408,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
535,GSI,Assam,Karbi Anglong,Bhelughat Slide,Waterfall road,26.323083,93.093167,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
536,GSI,Assam,Karbi Anglong,Pinghat Rangpigaon Slide No. 1,Pinghat Rangpigaon,26.32685,93.267639,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
537,GSI,Assam,Karbi Anglong,Pinghat Rangpigaon Slide No. 2,Pinghat Rangpigaon,26.3287,93.269194,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
538,GSI,Assam,Karbi Anglong,"Bhelughat-Bisarpur Terongaon road
slide","Bhelughat-Bisarpur Terongaon
road",26.339833,93.099972,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
539,GSI,Assam,Karbi Anglong,Numaligarh-Silonijan road slide 1,Numaligarh-Silonijan road,26.34075,93.78861,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
540,GSI,Assam,Karbi Anglong,Nahor Langso-2,Daigurung road,26.3466,93.7356,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
541,GSI,Assam,Karbi Anglong,Dak Ranghanggaon Slide,Dak Ranghanggaon,26.347417,93.2982,True,,False,,none,,Soil,Slide,,,,,,False,outside_current_dem_coverage
542,GSI,Assam,Karbi Anglong,Nahor Langso-3,Daigurung road,26.3477,93.7399,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
